# Time, p, Ux, Uy, Uz, e
6.079819999999999669e-04 7.866522000000000168e-06 7.286785000000000487e-07 6.901284999999999841e-04 2.693042000000000092e-04 2.998469000000000039e-05
6.089329999999999786e-04 7.871177999999999942e-06 7.290523999999999513e-07 6.864371999999999878e-04 2.692713000000000116e-04 3.004820999999999873e-05
6.098829999999999746e-04 7.872887999999999287e-06 7.290594999999999778e-07 6.835584999999999708e-04 2.690619999999999796e-04 3.008767000000000123e-05
6.108319999999999549e-04 7.869499999999999786e-06 7.285313999999999693e-07 6.795287000000000115e-04 2.685704999999999928e-04 3.010332999999999897e-05
6.117790000000000120e-04 7.862237000000000259e-06 7.275512000000000384e-07 6.762270999999999820e-04 2.679097000000000076e-04 3.009485999999999937e-05
6.127259999999999608e-04 7.860547000000000619e-06 7.270696999999999821e-07 6.730206999999999986e-04 2.673980000000000172e-04 3.010934999999999998e-05
6.136720000000000022e-04 7.863087999999999821e-06 7.267269999999999667e-07 6.706560000000000516e-04 2.669522000000000019e-04 3.012517999999999945e-05
6.146160000000000121e-04 7.861027000000000317e-06 7.259439000000000131e-07 6.677757000000000311e-04 2.661974000000000003e-04 3.012249000000000101e-05
6.155590000000000063e-04 7.861811999999999327e-06 7.254963000000000032e-07 6.659710000000000109e-04 2.656240999999999832e-04 3.012792999999999870e-05
6.165030000000000163e-04 7.877802999999999222e-06 7.262223000000000323e-07 6.644427999999999532e-04 2.654105999999999826e-04 3.019481999999999901e-05
6.174489999999999493e-04 7.900507000000000826e-06 7.277258999999999691e-07 6.645368000000000238e-04 2.654520000000000057e-04 3.026876999999999853e-05
6.183949999999999907e-04 7.917444999999999545e-06 7.290157000000000182e-07 6.641623999999999618e-04 2.653609999999999823e-04 3.032438999999999987e-05
6.193429999999999552e-04 7.933572999999999198e-06 7.303207999999999813e-07 6.648894000000000245e-04 2.652240999999999735e-04 3.037188000000000168e-05
6.202920000000000439e-04 7.947140999999999337e-06 7.313327999999999642e-07 6.651314999999999658e-04 2.650174000000000149e-04 3.041609999999999835e-05
6.212439999999999629e-04 7.976776000000000621e-06 7.336387000000000457e-07 6.676288999999999531e-04 2.653021000000000090e-04 3.051089999999999954e-05
6.221970000000000061e-04 7.999151999999999947e-06 7.353398999999999736e-07 6.695041000000000533e-04 2.654711999999999936e-04 3.057134999999999996e-05
6.231519999999999724e-04 8.028262000000000080e-06 7.375566000000000493e-07 6.732408000000000272e-04 2.659410999999999871e-04 3.064559999999999675e-05
6.241079999999999545e-04 8.050697000000000823e-06 7.393234000000000305e-07 6.768530999999999723e-04 2.663774999999999954e-04 3.069021000000000037e-05
6.250659999999999680e-04 8.068351999999999217e-06 7.408469000000000507e-07 6.819007999999999884e-04 2.670031000000000119e-04 3.071245999999999834e-05
6.260249999999999973e-04 8.081762000000000499e-06 7.422457000000000380e-07 6.869345000000000008e-04 2.677266000000000194e-04 3.071486999999999753e-05
6.269840000000000265e-04 8.081455000000000707e-06 7.426027000000000458e-07 6.926071999999999914e-04 2.681882000000000016e-04 3.066045999999999952e-05
6.279420000000000401e-04 8.078211000000000099e-06 7.423823999999999786e-07 6.978873000000000021e-04 2.687178000000000244e-04 3.059186999999999887e-05
6.289000000000000536e-04 8.091835999999999482e-06 7.434898000000000114e-07 7.059311999999999879e-04 2.698547000000000033e-04 3.058967000000000083e-05
6.298599999999999902e-04 8.107235999999999368e-06 7.445519000000000432e-07 7.135941999999999719e-04 2.711104999999999787e-04 3.058335999999999986e-05
6.308180000000000037e-04 8.107778999999999746e-06 7.443353999999999962e-07 7.205297000000000481e-04 2.720520000000000035e-04 3.052583000000000043e-05
6.317750000000000015e-04 8.105405000000000707e-06 7.436473999999999572e-07 7.262800000000000462e-04 2.728992999999999979e-04 3.046636000000000081e-05
6.327299999999999678e-04 8.104837999999999667e-06 7.430366000000000163e-07 7.325434999999999499e-04 2.738110999999999779e-04 3.042233000000000049e-05
6.336830000000000110e-04 8.085609000000000600e-06 7.407001000000000007e-07 7.356151999999999700e-04 2.741908999999999839e-04 3.032231000000000005e-05
6.346340000000000228e-04 8.087366999999999576e-06 7.402470000000000507e-07 7.401413000000000349e-04 2.751950999999999768e-04 3.030974000000000163e-05
6.355850000000000345e-04 8.100265000000000278e-06 7.406845999999999963e-07 7.442730000000000483e-04 2.765196000000000147e-04 3.035288000000000067e-05
6.365360000000000462e-04 8.118112999999999976e-06 7.416084000000000010e-07 7.489486999999999534e-04 2.779438000000000069e-04 3.041964999999999936e-05
6.374889999999999810e-04 8.129958000000000199e-06 7.421629999999999998e-07 7.522902000000000365e-04 2.790542000000000022e-04 3.048406999999999967e-05
6.384389999999999770e-04 8.123317999999999869e-06 7.408952999999999679e-07 7.539843999999999973e-04 2.792361000000000149e-04 3.048515000000000068e-05
6.393879999999999572e-04 8.125358999999999669e-06 7.405021999999999801e-07 7.553594999999999971e-04 2.796408000000000010e-04 3.052914000000000159e-05
6.403370000000000459e-04 8.138669000000000732e-06 7.410792000000000256e-07 7.583808999999999950e-04 2.802616999999999869e-04 3.062461999999999953e-05
6.412879999999999492e-04 8.161722999999999716e-06 7.426886999999999845e-07 7.620596999999999571e-04 2.811296000000000129e-04 3.076186999999999894e-05
6.422399999999999767e-04 8.175770000000000159e-06 7.436450999999999784e-07 7.651926000000000300e-04 2.817865000000000235e-04 3.086119000000000123e-05
6.431920000000000042e-04 8.183372999999999754e-06 7.444768000000000454e-07 7.674392999999999623e-04 2.822861000000000077e-04 3.093751000000000053e-05
6.441440000000000317e-04 8.183968000000000720e-06 7.449236000000000120e-07 7.697662000000000298e-04 2.826357999999999952e-04 3.098818000000000118e-05
6.450959999999999507e-04 8.187205000000000499e-06 7.456526000000000181e-07 7.709217999999999887e-04 2.831223999999999915e-04 3.105430999999999914e-05
6.460489999999999939e-04 8.191621999999999817e-06 7.463744999999999976e-07 7.725898000000000140e-04 2.837378999999999791e-04 3.112231999999999987e-05
6.470000000000000057e-04 8.180149999999999938e-06 7.456606000000000271e-07 7.710730000000000492e-04 2.838690000000000158e-04 3.112992000000000298e-05
6.479530000000000489e-04 8.195683999999999711e-06 7.471441000000000020e-07 7.715272000000000015e-04 2.848710000000000174e-04 3.123066000000000297e-05
6.489080000000000152e-04 8.229100999999999937e-06 7.500259999999999955e-07 7.721129000000000187e-04 2.864281999999999896e-04 3.140047999999999722e-05
6.498660000000000287e-04 8.254155999999999310e-06 7.519893000000000010e-07 7.718154000000000507e-04 2.877112000000000246e-04 3.152817999999999940e-05
6.508249999999999496e-04 8.274587999999999185e-06 7.535537000000000490e-07 7.698383000000000049e-04 2.889260999999999848e-04 3.163052999999999682e-05
6.517860000000000103e-04 8.304998999999999867e-06 7.560218999999999732e-07 7.691151000000000454e-04 2.904914999999999884e-04 3.176823000000000060e-05
6.527479999999999784e-04 8.320437999999999771e-06 7.567787000000000266e-07 7.663719000000000477e-04 2.915184000000000243e-04 3.184481999999999846e-05
6.537099999999999465e-04 8.327061000000000266e-06 7.566008000000000287e-07 7.635609999999999490e-04 2.922320000000000169e-04 3.187384000000000246e-05
6.546720000000000230e-04 8.344995999999999613e-06 7.576290000000000141e-07 7.610279000000000392e-04 2.934735999999999747e-04 3.195005000000000083e-05
6.556360000000000226e-04 8.367468999999999287e-06 7.591884999999999692e-07 7.607431999999999910e-04 2.948205999999999874e-04 3.203456999999999778e-05
6.566000000000000222e-04 8.386751999999999421e-06 7.603619000000000239e-07 7.594478999999999900e-04 2.960457999999999905e-04 3.210061000000000300e-05
6.575660000000000532e-04 8.405412000000000357e-06 7.614390000000000462e-07 7.595749000000000381e-04 2.971634999999999815e-04 3.215205000000000330e-05
6.585300000000000528e-04 8.405283000000000819e-06 7.612151999999999883e-07 7.576075999999999731e-04 2.977666000000000232e-04 3.213837000000000177e-05
6.594940000000000524e-04 8.410581000000000104e-06 7.614688000000000429e-07 7.568829999999999699e-04 2.985158000000000126e-04 3.213374000000000314e-05
6.604589999999999593e-04 8.421331999999999351e-06 7.622240000000000099e-07 7.562855000000000489e-04 2.995014999999999852e-04 3.214556000000000330e-05
6.614220000000000516e-04 8.420399999999999882e-06 7.619427999999999981e-07 7.559395000000000220e-04 3.000740000000000005e-04 3.210433999999999966e-05
6.623840000000000196e-04 8.422449999999999295e-06 7.618535999999999922e-07 7.543565000000000340e-04 3.008250000000000073e-04 3.207755000000000258e-05
6.633459999999999877e-04 8.436521999999999793e-06 7.626451999999999687e-07 7.554515000000000362e-04 3.019548999999999844e-04 3.209548000000000327e-05
6.643079999999999558e-04 8.437739999999999957e-06 7.622165000000000146e-07 7.536848999999999979e-04 3.026405000000000241e-04 3.205624000000000261e-05
6.652680000000000008e-04 8.443720999999999248e-06 7.620950999999999881e-07 7.529286000000000268e-04 3.033908999999999890e-04 3.204032000000000023e-05
6.662280000000000459e-04 8.445927000000000425e-06 7.616126999999999493e-07 7.509844999999999585e-04 3.038451999999999755e-04 3.201487000000000202e-05
6.671859999999999510e-04 8.451068999999999639e-06 7.612183999999999496e-07 7.496389000000000438e-04 3.041380000000000212e-04 3.200752999999999677e-05
6.681439999999999645e-04 8.459607999999999660e-06 7.610531000000000242e-07 7.475764999999999667e-04 3.044922000000000253e-04 3.202330000000000221e-05
6.690999999999999465e-04 8.456161000000000436e-06 7.599171000000000066e-07 7.448453999999999752e-04 3.044359000000000171e-04 3.200866000000000128e-05
6.700550000000000212e-04 8.454249000000000174e-06 7.590058000000000294e-07 7.417857000000000357e-04 3.045977999999999858e-04 3.201624000000000299e-05
6.710099999999999875e-04 8.466404999999999453e-06 7.593006000000000355e-07 7.406875000000000264e-04 3.051579999999999809e-04 3.208272999999999903e-05
6.719669999999999853e-04 8.491430000000000115e-06 7.608898000000000481e-07 7.401473000000000210e-04 3.062615999999999884e-04 3.221594000000000042e-05
6.729239999999999831e-04 8.503794000000000053e-06 7.612979999999999657e-07 7.392673000000000430e-04 3.069270000000000245e-04 3.230593000000000055e-05
6.738809999999999809e-04 8.520838000000000427e-06 7.620426000000000212e-07 7.379628000000000489e-04 3.076848999999999990e-04 3.241910000000000272e-05
6.748369999999999629e-04 8.520387000000000048e-06 7.612899000000000174e-07 7.366274999999999603e-04 3.077946999999999823e-04 3.247403000000000323e-05
6.757949999999999765e-04 8.544939999999999540e-06 7.626153999999999719e-07 7.374474000000000437e-04 3.087093999999999754e-04 3.263163000000000321e-05
6.767540000000000057e-04 8.579614999999999339e-06 7.650639000000000087e-07 7.400207000000000009e-04 3.099744999999999779e-04 3.281789000000000234e-05
6.777159999999999738e-04 8.608135000000000550e-06 7.674567000000000115e-07 7.426098000000000334e-04 3.113349000000000064e-04 3.298063999999999667e-05
6.786809999999999891e-04 8.636841999999999935e-06 7.699519000000000456e-07 7.460922999999999514e-04 3.127367000000000037e-04 3.314085999999999698e-05
6.796470000000000202e-04 8.658199000000000144e-06 7.718386999999999510e-07 7.482031000000000532e-04 3.140239999999999872e-04 3.327159000000000106e-05
6.806149999999999744e-04 8.676813999999999626e-06 7.734963000000000095e-07 7.504241000000000036e-04 3.150949000000000111e-04 3.338182000000000085e-05
6.815840000000000527e-04 8.685332999999999942e-06 7.742882000000000154e-07 7.511014000000000319e-04 3.158462999999999917e-04 3.345369000000000055e-05
6.825540000000000383e-04 8.705839000000000589e-06 7.759250999999999472e-07 7.525313999999999962e-04 3.167186999999999802e-04 3.355505999999999718e-05
6.835259999999999470e-04 8.737548000000000255e-06 7.787143999999999892e-07 7.537609000000000019e-04 3.179473999999999842e-04 3.369711000000000033e-05
6.845010000000000113e-04 8.764107000000000486e-06 7.810089999999999495e-07 7.548306999999999760e-04 3.187746999999999890e-04 3.380835000000000302e-05
6.854769999999999830e-04 8.784299999999999905e-06 7.829274000000000284e-07 7.542106999999999718e-04 3.193393000000000208e-04 3.388920000000000073e-05
6.864549999999999862e-04 8.811085000000000022e-06 7.851672000000000429e-07 7.547499999999999955e-04 3.197626000000000071e-04 3.399067999999999827e-05
6.874350000000000209e-04 8.826593000000000348e-06 7.864545999999999622e-07 7.539918999999999528e-04 3.198189999999999952e-04 3.404350000000000025e-05
6.884149999999999471e-04 8.841421999999999931e-06 7.876977000000000138e-07 7.537451000000000350e-04 3.197609000000000237e-04 3.409031000000000192e-05
6.893939999999999660e-04 8.842218000000000728e-06 7.877177999999999758e-07 7.523194000000000192e-04 3.191970999999999936e-04 3.408735999999999884e-05
6.903750000000000164e-04 8.860038000000000500e-06 7.888893000000000204e-07 7.536860999999999734e-04 3.191377000000000124e-04 3.414351000000000338e-05
6.913550000000000511e-04 8.869837000000000573e-06 7.893362999999999714e-07 7.538828999999999713e-04 3.188023000000000224e-04 3.417411999999999664e-05
6.923370000000000088e-04 8.894459999999999880e-06 7.911488000000000281e-07 7.568390999999999617e-04 3.189387000000000233e-04 3.425655000000000323e-05
6.933199999999999823e-04 8.917760000000000148e-06 7.928950999999999728e-07 7.587924000000000231e-04 3.190485999999999865e-04 3.432623999999999951e-05
6.943049999999999873e-04 8.941701999999999927e-06 7.946658999999999584e-07 7.617276000000000082e-04 3.191965999999999857e-04 3.439949000000000088e-05
6.952899999999999922e-04 8.959114000000000295e-06 7.956617999999999839e-07 7.631349000000000379e-04 3.190897000000000156e-04 3.445406999999999723e-05
6.962739999999999815e-04 8.962596999999999665e-06 7.950599000000000346e-07 7.635126000000000326e-04 3.184807000000000219e-04 3.444065000000000033e-05
6.972569999999999549e-04 8.967991999999999297e-06 7.949813000000000461e-07 7.629816000000000202e-04 3.181487999999999786e-04 3.443826000000000255e-05
6.982410000000000526e-04 8.984308999999999297e-06 7.960543999999999579e-07 7.639842999999999894e-04 3.183233999999999955e-04 3.449021999999999857e-05
6.992259999999999491e-04 9.000745999999999221e-06 7.971152999999999777e-07 7.642694999999999914e-04 3.186692000000000084e-04 3.454811000000000286e-05
7.002100000000000468e-04 9.004825000000000643e-06 7.969218999999999754e-07 7.644283000000000414e-04 3.185595999999999849e-04 3.456995999999999995e-05
7.011940000000000360e-04 9.016598000000000573e-06 7.975984999999999538e-07 7.651990999999999698e-04 3.188288000000000059e-04 3.462639999999999766e-05
7.021790000000000410e-04 9.029200999999999273e-06 7.986846000000000128e-07 7.682201999999999737e-04 3.193693999999999852e-04 3.470129999999999927e-05
7.031630000000000302e-04 9.034920000000000226e-06 7.991601999999999486e-07 7.705643999999999775e-04 3.198971000000000106e-04 3.475195999999999922e-05
7.041480000000000352e-04 9.040755000000000145e-06 7.999638000000000445e-07 7.751665000000000465e-04 3.207670999999999938e-04 3.481111999999999748e-05
7.051320000000000244e-04 9.039124000000000228e-06 8.002309999999999875e-07 7.791477000000000212e-04 3.216281999999999778e-04 3.484794999999999896e-05
7.061160000000000136e-04 9.041268999999999511e-06 8.007395000000000479e-07 7.846240999999999676e-04 3.227004999999999913e-04 3.490687000000000076e-05
7.071000000000000028e-04 9.045402999999999698e-06 8.009751000000000292e-07 7.895120000000000263e-04 3.238973999999999933e-04 3.498059000000000113e-05
7.080860000000000236e-04 9.068033000000000530e-06 8.026887999999999845e-07 7.964031000000000322e-04 3.258671999999999892e-04 3.512736000000000244e-05
7.090729999999999516e-04 9.091891000000000531e-06 8.042753000000000497e-07 8.018179000000000061e-04 3.277519000000000222e-04 3.527390000000000121e-05
